,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
552252,25052,PRO,V,ADJ,",",CNJ,him,become,honest,",",and,PRO_V,"V_,",",_CNJ",ADJ
552253,25052,V,ADJ,",",CNJ,PRO,become,honest,",",and,they,V_ADJ,ADJ_CNJ,CNJ_PRO,","
552254,25052,ADJ,",",CNJ,PRO,V,honest,",",and,they,discard,"ADJ_,",",_PRO",PRO_V,CNJ
552255,25052,",",CNJ,PRO,V,PRO,",",and,they,discard,him,",_CNJ",CNJ_V,V_PRO,PRO
552256,25052,CNJ,PRO,V,PRO,.,and,they,discard,him,.,CNJ_PRO,PRO_PRO,PRO_.,V
552257,25052,PRO,V,PRO,.,end,they,discard,him,.,,PRO_V,V_.,._end,PRO
552258,25052,V,PRO,.,end,end,discard,him,.,,,V_PRO,PRO_end,end_end,.
557879,25296,start,start,CNJ,DET,WH,,,And,that's,how,start_start,start_DET,DET_WH,CNJ
557880,25296,start,CNJ,DET,WH,NP,,And,that's,how,Papa's,start_CNJ,CNJ_WH,WH_NP,DET
557881,25296,CNJ,DET,WH,NP,N,And,that's,how,Papa's,estate,CNJ_DET,DET_NP,NP_N,WH
557882,25296,DET,WH,NP,N,V,that's,how,Papa's,estate,was,DET_WH,WH_N,N_V,NP
557883,25296,WH,NP,N,V,VN,how,Papa's,estate,was,divided,WH_NP,NP_V,V_VN,N
557884,25296,NP,N,V,VN,.,Papa's,estate,was,divided,.,NP_N,N_VN,VN_.,V
557885,25296,N,V,VN,.,end,estate,was,divided,.,,N_V,V_.,._end,VN
557886,25296,V,VN,.,end,end,was,divided,.,,,V_VN,VN_end,end_end,.
558599,25335,start,start,PRO,VD,N,,,he,despised,parsimony,start_start,start_VD,VD_N,PRO
558600,25335,start,PRO,VD,N,",",,he,despised,parsimony,",",start_PRO,PRO_N,"N_,",VD
558601,25335,PRO,VD,N,",",CNJ,he,despised,parsimony,",",and,PRO_VD,"VD_,",",_CNJ",N
558602,25335,VD,N,",",CNJ,ADV,despised,parsimony,",",and,particularly,VD_N,N_CNJ,CNJ_ADV,","
558603,25335,N,",",CNJ,ADV,P,parsimony,",",and,particularly,of,"N_,",",_ADV",ADV_P,CNJ
558604,25335,",",CNJ,ADV,P,N,",",and,particularly,of,words,",_CNJ",CNJ_P,P_N,DET
558605,25335,CNJ,ADV,P,N,.,and,particularly,of,words,.,CNJ_ADV,ADV_N,N_.,P
558606,25335,ADV,P,N,.,end,particularly,of,words,.,,ADV_P,P_.,._end,N
558607,25335,P,N,.,end,end,of,words,.,,,P_N,N_end,end_end,.
564402,25582,start,start,CNJ,EX,V,,,For,there,is,start_start,start_EX,EX_V,CNJ
564403,25582,start,CNJ,EX,V,ADV,,For,there,is,also,start_CNJ,CNJ_V,V_ADV,ADV
564404,25582,CNJ,EX,V,ADV,DET,For,there,is,also,the,CNJ_EX,EX_ADV,ADV_DET,V
564405,25582,EX,V,ADV,DET,``,there,is,also,the,``,EX_V,V_DET,DET_``,ADV
564406,25582,V,ADV,DET,``,N,is,also,the,``,face,V_ADV,ADV_``,``_N,DET
564407,25582,ADV,DET,``,N,P,also,the,``,face,of,ADV_DET,DET_N,N_P,``
564408,25582,DET,``,N,P,N,the,``,face,of,reality,DET_``,``_P,P_N,N
564409,25582,``,N,P,N,'',``,face,of,reality,'',``_N,N_N,N_'',P
564410,25582,N,P,N,'',P,face,of,reality,'',in,N_P,P_'',''_P,N
564411,25582,P,N,'',P,DET,of,reality,'',in,the,P_N,N_P,P_DET,''
564412,25582,N,'',P,DET,N,reality,'',in,the,form,N_'',''_DET,DET_N,P
564413,25582,'',P,DET,N,P,'',in,the,form,of,''_P,P_N,N_P,DET
564414,25582,P,DET,N,P,DET,in,the,form,of,the,P_DET,DET_P,P_DET,N
564415,25582,DET,N,P,DET,N,the,form,of,the,individual's,DET_N,N_DET,DET_N,P
564416,25582,N,P,DET,N,N,form,of,the,individual's,perceptions,N_P,P_N,N_N,DET
564417,25582,P,DET,N,N,P,of,the,individual's,perceptions,of,P_DET,DET_N,N_P,N
564418,25582,DET,N,N,P,PRO,the,individual's,perceptions,of,his,DET_N,N_P,P_PRO,N
564419,25582,N,N,P,PRO,ADJ,individual's,perceptions,of,his,own,N_N,N_PRO,PRO_ADJ,P
564420,25582,N,P,PRO,ADJ,N,perceptions,of,his,own,abilities,N_P,P_ADJ,ADJ_N,PRO
564421,25582,P,PRO,ADJ,N,CNJ,of,his,own,abilities,and,P_PRO,PRO_N,N_CNJ,ADJ
564422,25582,PRO,ADJ,N,CNJ,N,his,own,abilities,and,interests,PRO_ADJ,ADJ_CNJ,CNJ_N,N
564423,25582,ADJ,N,CNJ,N,",",own,abilities,and,interests,",",ADJ_N,N_N,"N_,",CNJ
564424,25582,N,CNJ,N,",",P,abilities,and,interests,",",of,N_CNJ,"CNJ_,",",_P",N
564425,25582,CNJ,N,",",P,DET,and,interests,",",of,the,CNJ_N,N_P,P_DET,","
564426,25582,N,",",P,DET,ADJ,interests,",",of,the,objective,"N_,",",_DET",DET_ADJ,P
564427,25582,",",P,DET,ADJ,N,",",of,the,objective,possibilities,",_P",P_ADJ,ADJ_N,DET
564428,25582,P,DET,ADJ,N,ADJ,of,the,objective,possibilities,open,P_DET,DET_N,N_ADJ,N
564429,25582,DET,ADJ,N,ADJ,P,the,objective,possibilities,open,to,DET_ADJ,ADJ_ADJ,ADJ_P,N
564430,25582,ADJ,N,ADJ,P,PRO,objective,possibilities,open,to,him,ADJ_N,N_P,P_PRO,V
564431,25582,N,ADJ,P,PRO,",",possibilities,open,to,him,",",N_ADJ,ADJ_PRO,"PRO_,",P
564432,25582,ADJ,P,PRO,",",P,open,to,him,",",of,ADJ_P,"P_,",",_P",PRO
564433,25582,P,PRO,",",P,DET,to,him,",",of,the,P_PRO,PRO_P,P_DET,","
564434,25582,PRO,",",P,DET,ADJ,him,",",of,the,familial,"PRO_,",",_DET",DET_ADJ,P
564435,25582,",",P,DET,ADJ,CNJ,",",of,the,familial,and,",_P",P_ADJ,ADJ_CNJ,DET
564436,25582,P,DET,ADJ,CNJ,DET,of,the,familial,and,other,P_DET,DET_CNJ,CNJ_DET,ADJ
564437,25582,DET,ADJ,CNJ,DET,ADJ,the,familial,and,other,social,DET_ADJ,ADJ_DET,DET_ADJ,CNJ
564438,25582,ADJ,CNJ,DET,ADJ,N,familial,and,other,social,pressures,ADJ_CNJ,CNJ_ADJ,ADJ_N,DET
564439,25582,CNJ,DET,ADJ,N,P,and,other,social,pressures,to,CNJ_DET,DET_N,N_P,ADJ
564440,25582,DET,ADJ,N,P,WH,other,social,pressures,to,which,DET_ADJ,ADJ_P,P_WH,N
564441,25582,ADJ,N,P,WH,PRO,social,pressures,to,which,he,ADJ_N,N_WH,WH_PRO,P
564442,25582,N,P,WH,PRO,V,pressures,to,which,he,is,N_P,P_PRO,PRO_V,WH
564443,25582,P,WH,PRO,V,VN,to,which,he,is,exposed,P_WH,WH_V,V_VN,PRO
564444,25582,WH,PRO,V,VN,.,which,he,is,exposed,.,WH_PRO,PRO_VN,VN_.,V
564445,25582,PRO,V,VN,.,end,he,is,exposed,.,,PRO_V,V_.,._end,VN
564446,25582,V,VN,.,end,end,is,exposed,.,,,V_VN,VN_end,end_end,P
564709,25594,start,start,PRO,ADV,V,,,They,even,accept,start_start,start_ADV,ADV_V,PRO
564710,25594,start,PRO,ADV,V,DET,,They,even,accept,the,start_PRO,PRO_V,V_DET,ADV
564711,25594,PRO,ADV,V,DET,``,They,even,accept,the,``,PRO_ADV,ADV_DET,DET_``,V
564712,25594,ADV,V,DET,``,ADJ,even,accept,the,``,double,ADV_V,V_``,``_ADJ,DET
564713,25594,V,DET,``,ADJ,N,accept,the,``,double,standard,V_DET,DET_ADJ,ADJ_N,``
564714,25594,DET,``,ADJ,N,'',the,``,double,standard,'',DET_``,``_N,N_'',ADJ
564715,25594,``,ADJ,N,'',P,``,double,standard,'',of,``_ADJ,ADJ_'',''_P,N
564716,25594,ADJ,N,'',P,N,double,standard,'',of,sex,ADJ_N,N_P,P_N,N
564717,25594,N,'',P,N,N,standard,'',of,sex,morality,N_'',''_N,N_N,P
564718,25594,'',P,N,N,P,'',of,sex,morality,in,''_P,P_N,N_P,N
564719,25594,P,N,N,P,DET,of,sex,morality,in,a,P_N,N_P,P_DET,N
564720,25594,N,N,P,DET,ADJ,sex,morality,in,a,double,N_N,N_DET,DET_ADJ,P
564721,25594,N,P,DET,ADJ,N,morality,in,a,double,sense,N_P,P_ADJ,ADJ_N,DET
564722,25594,P,DET,ADJ,N,",",in,a,double,sense,",",P_DET,DET_N,"N_,",ADJ
564723,25594,DET,ADJ,N,",",ADV,a,double,sense,",",i.e.,DET_ADJ,"ADJ_,",",_ADV",N
564724,25594,ADJ,N,",",ADV,",",double,sense,",",i.e.,",",ADJ_N,N_ADV,"ADV_,",","
564725,25594,N,",",ADV,",",DET,sense,",",i.e.,",",both,"N_,",",_,",",_DET",ADV
564726,25594,",",ADV,",",DET,N,",",i.e.,",",both,sexes,",_ADV",ADV_DET,DET_N,","
564727,25594,ADV,",",DET,N,V,i.e.,",",both,sexes,agree,"ADV_,",",_N",N_V,DET
564728,25594,",",DET,N,V,CNJ,",",both,sexes,agree,that,",_DET",DET_V,V_CNJ,N
564729,25594,DET,N,V,CNJ,N,both,sexes,agree,that,standards,DET_N,N_CNJ,CNJ_N,V
564730,25594,N,V,CNJ,N,P,sexes,agree,that,standards,for,N_V,V_N,N_P,CNJ
564731,25594,V,CNJ,N,P,N,agree,that,standards,for,men,V_CNJ,CNJ_P,P_N,N
564732,25594,CNJ,N,P,N,V,that,standards,for,men,differ,CNJ_N,N_N,N_V,P
564733,25594,N,P,N,V,P,standards,for,men,differ,from,N_P,P_V,V_P,N
564734,25594,P,N,V,P,N,for,men,differ,from,standards,P_N,N_P,P_N,V
564735,25594,N,V,P,N,P,men,differ,from,standards,for,N_V,V_N,N_P,P
564736,25594,V,P,N,P,N,differ,from,standards,for,women,V_P,P_P,P_N,N
564737,25594,P,N,P,N,",",from,standards,for,women,",",P_N,N_N,"N_,",P
564738,25594,N,P,N,",",CNJ,standards,for,women,",",and,N_P,"P_,",",_CNJ",N
564739,25594,P,N,",",CNJ,N,for,women,",",and,women,P_N,N_CNJ,CNJ_N,","
564740,25594,N,",",CNJ,N,V,women,",",and,women,apply,"N_,",",_N",N_V,CNJ
564741,25594,",",CNJ,N,V,P,",",and,women,apply,to,",_CNJ",CNJ_V,V_P,N
564742,25594,CNJ,N,V,P,DET,and,women,apply,to,both,CNJ_N,N_P,P_DET,V
564743,25594,N,V,P,DET,N,women,apply,to,both,sexes,N_V,V_DET,DET_N,P
564744,25594,V,P,DET,N,DET,apply,to,both,sexes,a,V_P,P_N,N_DET,DET
564745,25594,P,DET,N,DET,N,to,both,sexes,a,standard,P_DET,DET_DET,DET_N,N
564746,25594,DET,N,DET,N,ADJ,both,sexes,a,standard,different,DET_N,N_N,N_ADJ,DET
564747,25594,N,DET,N,ADJ,P,sexes,a,standard,different,from,N_DET,DET_ADJ,ADJ_P,N
564748,25594,DET,N,ADJ,P,DET,a,standard,different,from,that,DET_N,N_P,P_DET,ADJ
564749,25594,N,ADJ,P,DET,VN,standard,different,from,that,held,N_ADJ,ADJ_DET,DET_VN,P
564750,25594,ADJ,P,DET,VN,P,different,from,that,held,by,ADJ_P,P_VN,VN_P,DET
564751,25594,P,DET,VN,P,N,from,that,held,by,men,P_DET,DET_P,P_N,VN
564752,25594,DET,VN,P,N,.,that,held,by,men,.,DET_VN,VN_N,N_.,P
564753,25594,VN,P,N,.,end,held,by,men,.,,VN_P,P_.,._end,N
564754,25594,P,N,.,end,end,by,men,.,,,P_N,N_end,end_end,.
577639,26058,start,start,PRO,V,P,,,We,see,at,start_start,start_V,V_P,PRO
577640,26058,start,PRO,V,P,ADV,,We,see,at,once,start_PRO,PRO_P,P_ADV,V
577641,26058,PRO,V,P,ADV,WH,We,see,at,once,what,PRO_V,V_ADV,ADV_WH,P
577642,26058,V,P,ADV,WH,NP,see,at,once,what,Victor,V_P,P_WH,WH_NP,ADV
577643,26058,P,ADV,WH,NP,NP,at,once,what,Victor,Hugo,P_ADV,ADV_NP,NP_NP,CNJ
577644,26058,ADV,WH,NP,NP,VBZ,once,what,Victor,Hugo,means,ADV_WH,WH_NP,NP_VBZ,NP
577645,26058,WH,NP,NP,VBZ,WH,what,Victor,Hugo,means,when,WH_NP,NP_VBZ,VBZ_WH,NP
577646,26058,NP,NP,VBZ,WH,PRO,Victor,Hugo,means,when,he,NP_NP,NP_WH,WH_PRO,N
577647,26058,NP,VBZ,WH,PRO,VBZ,Hugo,means,when,he,calls,NP_VBZ,VBZ_PRO,PRO_VBZ,WH
577648,26058,VBZ,WH,PRO,VBZ,NP,means,when,he,calls,Macbeth,VBZ_WH,WH_VBZ,VBZ_NP,PRO
577649,26058,WH,PRO,VBZ,NP,DET,when,he,calls,Macbeth,a,WH_PRO,PRO_NP,NP_DET,N
577650,26058,PRO,VBZ,NP,DET,ADJ,he,calls,Macbeth,a,northern,PRO_VBZ,VBZ_DET,DET_ADJ,P
577651,26058,VBZ,NP,DET,ADJ,N,calls,Macbeth,a,northern,scion,VBZ_NP,NP_ADJ,ADJ_N,DET
577652,26058,NP,DET,ADJ,N,P,Macbeth,a,northern,scion,of,NP_DET,DET_N,N_P,ADJ
577653,26058,DET,ADJ,N,P,DET,a,northern,scion,of,the,DET_ADJ,ADJ_P,P_DET,N
577654,26058,ADJ,N,P,DET,N,northern,scion,of,the,house,ADJ_N,N_DET,DET_N,P
577655,26058,N,P,DET,N,P,scion,of,the,house,of,N_P,P_N,N_P,DET
577656,26058,P,DET,N,P,NP,of,the,house,of,Atreus,P_DET,DET_P,P_NP,N
577657,26058,DET,N,P,NP,.,the,house,of,Atreus,.,DET_N,N_NP,NP_.,P
577658,26058,N,P,NP,.,end,house,of,Atreus,.,,N_P,P_.,._end,N
577659,26058,P,NP,.,end,end,of,Atreus,.,,,P_NP,NP_end,end_end,.
578384,26101,start,start,N,CNJ,N,,,Princes,and,factions,start_start,start_CNJ,CNJ_N,N
578385,26101,start,N,CNJ,N,VD,,Princes,and,factions,clashed,start_N,N_N,N_VD,CNJ
578386,26101,N,CNJ,N,VD,P,Princes,and,factions,clashed,in,N_CNJ,CNJ_VD,VD_P,N
578387,26101,CNJ,N,VD,P,DET,and,factions,clashed,in,the,CNJ_N,N_P,P_DET,V
578388,26101,N,VD,P,DET,ADJ,factions,clashed,in,the,open,N_VD,VD_DET,DET_ADJ,P
578389,26101,VD,P,DET,ADJ,N,clashed,in,the,open,street,VD_P,P_ADJ,ADJ_N,DET
578390,26101,P,DET,ADJ,N,CNJ,in,the,open,street,and,P_DET,DET_N,N_CNJ,ADJ
578391,26101,DET,ADJ,N,CNJ,VD,the,open,street,and,died,DET_ADJ,ADJ_CNJ,CNJ_VD,N
578392,26101,ADJ,N,CNJ,VD,P,open,street,and,died,on,ADJ_N,N_VD,VD_P,CNJ
578393,26101,N,CNJ,VD,P,DET,street,and,died,on,the,N_CNJ,CNJ_P,P_DET,VD
578394,26101,CNJ,VD,P,DET,ADJ,and,died,on,the,open,CNJ_VD,VD_DET,DET_ADJ,P
578395,26101,VD,P,DET,ADJ,N,died,on,the,open,scaffold,VD_P,P_ADJ,ADJ_N,DET
578396,26101,P,DET,ADJ,N,.,on,the,open,scaffold,.,P_DET,DET_N,N_.,ADJ
578397,26101,DET,ADJ,N,.,end,the,open,scaffold,.,,DET_ADJ,ADJ_.,._end,N
578398,26101,ADJ,N,.,end,end,open,scaffold,.,,,ADJ_N,N_end,end_end,.
579018,26128,start,start,PRO,V,ADJ,,,They,become,philosophic,start_start,start_V,V_ADJ,PRO
579019,26128,start,PRO,V,ADJ,N,,They,become,philosophic,abstractions,start_PRO,PRO_ADJ,ADJ_N,V
579020,26128,PRO,V,ADJ,N,P,They,become,philosophic,abstractions,of,PRO_V,V_N,N_P,ADJ
579021,26128,V,ADJ,N,P,DET,become,philosophic,abstractions,of,a,V_ADJ,ADJ_P,P_DET,N
579022,26128,ADJ,N,P,DET,ADJ,philosophic,abstractions,of,a,private,ADJ_N,N_DET,DET_ADJ,P
579023,26128,N,P,DET,ADJ,CNJ,abstractions,of,a,private,and,N_P,P_ADJ,ADJ_CNJ,DET
579024,26128,P,DET,ADJ,CNJ,ADJ,of,a,private,and,problematic,P_DET,DET_CNJ,CNJ_ADJ,ADJ
579025,26128,DET,ADJ,CNJ,ADJ,N,a,private,and,problematic,relevance,DET_ADJ,ADJ_ADJ,ADJ_N,CNJ
579026,26128,ADJ,CNJ,ADJ,N,",",private,and,problematic,relevance,",",ADJ_CNJ,CNJ_N,"N_,",ADJ
579027,26128,CNJ,ADJ,N,",",CNJ,and,problematic,relevance,",",or,CNJ_ADJ,"ADJ_,",",_CNJ",N
579028,26128,ADJ,N,",",CNJ,ADJ,problematic,relevance,",",or,mere,ADJ_N,N_CNJ,CNJ_ADJ,","
579029,26128,N,",",CNJ,ADJ,N,relevance,",",or,mere,catchwords,"N_,",",_ADJ",ADJ_N,CNJ
579030,26128,",",CNJ,ADJ,N,P,",",or,mere,catchwords,in,",_CNJ",CNJ_N,N_P,ADJ
579031,26128,CNJ,ADJ,N,P,ADJ,or,mere,catchwords,in,religious,CNJ_ADJ,ADJ_P,P_ADJ,N
579032,26128,ADJ,N,P,ADJ,N,mere,catchwords,in,religious,customs,ADJ_N,N_ADJ,ADJ_N,P
579033,26128,N,P,ADJ,N,WH,catchwords,in,religious,customs,which,N_P,P_N,N_WH,ADJ
579034,26128,P,ADJ,N,WH,V,in,religious,customs,which,had,P_ADJ,ADJ_WH,WH_V,N
579035,26128,ADJ,N,WH,V,P,religious,customs,which,had,in,ADJ_N,N_V,V_P,WH
579036,26128,N,WH,V,P,PRO,customs,which,had,in,them,N_WH,WH_P,P_PRO,V
579037,26128,WH,V,P,PRO,DET,which,had,in,them,a,WH_V,V_PRO,PRO_DET,P
579038,26128,V,P,PRO,DET,VG,had,in,them,a,diminishing,V_P,P_DET,DET_VG,PRO
579039,26128,P,PRO,DET,VG,N,in,them,a,diminishing,part,P_PRO,PRO_VG,VG_N,DET
579040,26128,PRO,DET,VG,N,P,them,a,diminishing,part,of,PRO_DET,DET_N,N_P,VG
579041,26128,DET,VG,N,P,ADJ,a,diminishing,part,of,active,DET_VG,VG_P,P_ADJ,N
579042,26128,VG,N,P,ADJ,N,diminishing,part,of,active,belief,VG_N,N_ADJ,ADJ_N,P
579043,26128,N,P,ADJ,N,.,part,of,active,belief,.,N_P,P_N,N_.,ADJ
579044,26128,P,ADJ,N,.,end,of,active,belief,.,,P_ADJ,ADJ_.,._end,N
579045,26128,ADJ,N,.,end,end,active,belief,.,,,ADJ_N,N_end,end_end,.
584372,26321,start,start,NP,V,V,,,Victor,had,been,start_start,start_V,V_V,N
584373,26321,start,NP,V,V,VN,,Victor,had,been,stirred,start_NP,NP_V,V_VN,V
584374,26321,NP,V,V,VN,P,Victor,had,been,stirred,by,NP_V,V_VN,VN_P,V
584375,26321,V,V,VN,P,PRO,had,been,stirred,by,my,V_V,V_P,P_PRO,VN
584376,26321,V,VN,P,PRO,N,been,stirred,by,my,account,V_VN,VN_PRO,PRO_N,P
584377,26321,VN,P,PRO,N,P,stirred,by,my,account,of,VN_P,P_N,N_P,PRO
584378,26321,P,PRO,N,P,PRO,by,my,account,of,him,P_PRO,PRO_P,P_PRO,N
584379,26321,PRO,N,P,PRO,P,my,account,of,him,in,PRO_N,N_PRO,PRO_P,P
584380,26321,N,P,PRO,P,N,account,of,him,in,Makers,N_P,P_P,P_N,PRO
584381,26321,P,PRO,P,N,CNJ,of,him,in,Makers,And,P_PRO,PRO_N,N_CNJ,P
584382,26321,PRO,P,N,CNJ,N,him,in,Makers,And,Finders,PRO_P,P_CNJ,CNJ_N,N
584383,26321,P,N,CNJ,N,",",in,Makers,And,Finders,",",P_N,N_N,"N_,",CNJ
584384,26321,N,CNJ,N,",",CNJ,Makers,And,Finders,",",for,N_CNJ,"CNJ_,",",_CNJ",N
584385,26321,CNJ,N,",",CNJ,NP,And,Finders,",",for,Stephens,CNJ_N,N_CNJ,CNJ_NP,","
584386,26321,N,",",CNJ,NP,V,Finders,",",for,Stephens,was,"N_,",",_NP",NP_V,CNJ
584387,26321,",",CNJ,NP,V,NUM,",",for,Stephens,was,one,",_CNJ",CNJ_V,V_NUM,NP
584388,26321,CNJ,NP,V,NUM,P,for,Stephens,was,one,of,CNJ_NP,NP_NUM,NUM_P,V
584389,26321,NP,V,NUM,P,DET,Stephens,was,one,of,the,NP_V,V_P,P_DET,NUM
584390,26321,V,NUM,P,DET,VN,was,one,of,the,lost,V_NUM,NUM_DET,DET_VN,P
584391,26321,NUM,P,DET,VN,N,one,of,the,lost,writers,NUM_P,P_VN,VN_N,DET
584392,26321,P,DET,VN,N,WH,of,the,lost,writers,whom,P_DET,DET_N,N_WH,N
584393,26321,DET,VN,N,WH,NP,the,lost,writers,whom,Melville,DET_VN,VN_WH,WH_NP,N
584394,26321,VN,N,WH,NP,V,lost,writers,whom,Melville,had,VN_N,N_NP,NP_V,WH
584395,26321,N,WH,NP,V,VN,writers,whom,Melville,had,seen,N_WH,WH_V,V_VN,NP
584396,26321,WH,NP,V,VN,P,whom,Melville,had,seen,in,WH_NP,NP_VN,VN_P,V
584397,26321,NP,V,VN,P,PRO,Melville,had,seen,in,his,NP_V,V_P,P_PRO,VN
584398,26321,V,VN,P,PRO,N,had,seen,in,his,childhood,V_VN,VN_PRO,PRO_N,P
584399,26321,VN,P,PRO,N,CNJ,seen,in,his,childhood,and,VN_P,P_N,N_CNJ,PRO
584400,26321,P,PRO,N,CNJ,WH,in,his,childhood,and,whom,P_PRO,PRO_CNJ,CNJ_WH,N
584401,26321,PRO,N,CNJ,WH,PRO,his,childhood,and,whom,I,PRO_N,N_WH,WH_PRO,CNJ
584402,26321,N,CNJ,WH,PRO,V,childhood,and,whom,I,was,N_CNJ,CNJ_PRO,PRO_V,WH
584403,26321,CNJ,WH,PRO,V,VN,and,whom,I,was,bent,CNJ_WH,WH_V,V_VN,PRO
584404,26321,WH,PRO,V,VN,P,whom,I,was,bent,on,WH_PRO,PRO_VN,VN_P,V
584405,26321,PRO,V,VN,P,VG,I,was,bent,on,resurrecting,PRO_V,V_P,P_VG,VN
584406,26321,V,VN,P,VG,.,was,bent,on,resurrecting,.,V_VN,VN_VG,VG_.,P
584407,26321,VN,P,VG,.,end,bent,on,resurrecting,.,,VN_P,P_.,._end,N
584408,26321,P,VG,.,end,end,on,resurrecting,.,,,P_VG,VG_end,end_end,.
590006,26512,start,start,PRO,ADJ,N,,,His,later,boastings,start_start,start_ADJ,ADJ_N,PRO
590007,26512,start,PRO,ADJ,N,P,,His,later,boastings,of,start_PRO,PRO_N,N_P,ADJ
590008,26512,PRO,ADJ,N,P,PRO,His,later,boastings,of,his,PRO_ADJ,ADJ_P,P_PRO,N
590009,26512,ADJ,N,P,PRO,N,later,boastings,of,his,skill,ADJ_N,N_PRO,PRO_N,P
590010,26512,N,P,PRO,N,P,boastings,of,his,skill,with,N_P,P_N,N_P,PRO
590011,26512,P,PRO,N,P,DET,of,his,skill,with,the,P_PRO,PRO_P,P_DET,N
590012,26512,PRO,N,P,DET,ADJ,his,skill,with,the,small,PRO_N,N_DET,DET_ADJ,P
590013,26512,N,P,DET,ADJ,N,skill,with,the,small,sword,N_P,P_ADJ,ADJ_N,DET
590014,26512,P,DET,ADJ,N,V,with,the,small,sword,are,P_DET,DET_N,N_V,ADJ
590015,26512,DET,ADJ,N,V,ADJ,the,small,sword,are,indicative,DET_ADJ,ADJ_V,V_ADJ,N
590016,26512,ADJ,N,V,ADJ,P,small,sword,are,indicative,of,ADJ_N,N_ADJ,ADJ_P,V
590017,26512,N,V,ADJ,P,DET,sword,are,indicative,of,much,N_V,V_P,P_DET,ADJ
590018,26512,V,ADJ,P,DET,N,are,indicative,of,much,time,V_ADJ,ADJ_DET,DET_N,P
590019,26512,ADJ,P,DET,N,CNJ,indicative,of,much,time,and,ADJ_P,P_N,N_CNJ,DET
590020,26512,P,DET,N,CNJ,N,of,much,time,and,practice,P_DET,DET_CNJ,CNJ_N,N
590021,26512,DET,N,CNJ,N,VN,much,time,and,practice,devoted,DET_N,N_N,N_VN,CNJ
590022,26512,N,CNJ,N,VN,P,time,and,practice,devoted,to,N_CNJ,CNJ_VN,VN_P,N
590023,26512,CNJ,N,VN,P,DET,and,practice,devoted,to,the,CNJ_N,N_P,P_DET,VD
590024,26512,N,VN,P,DET,N,practice,devoted,to,the,use,N_VN,VN_DET,DET_N,P
590025,26512,VN,P,DET,N,P,devoted,to,the,use,of,VN_P,P_N,N_P,DET
590026,26512,P,DET,N,P,DET,to,the,use,of,that,P_DET,DET_P,P_DET,N
590027,26512,DET,N,P,DET,N,the,use,of,that,weapon,DET_N,N_DET,DET_N,P
590028,26512,N,P,DET,N,.,use,of,that,weapon,.,N_P,P_N,N_.,DET
590029,26512,P,DET,N,.,end,of,that,weapon,.,,P_DET,DET_.,._end,N
590030,26512,DET,N,.,end,end,that,weapon,.,,,DET_N,N_end,end_end,.
591151,26547,start,start,ADV,PRO,V,,,Apparently,he,was,start_start,start_PRO,PRO_V,ADV
591152,26547,start,ADV,PRO,V,*,,Apparently,he,was,not,start_ADV,ADV_V,V_*,PRO
591153,26547,ADV,PRO,V,*,DET,Apparently,he,was,not,a,ADV_PRO,PRO_*,*_DET,V
591154,26547,PRO,V,*,DET,N,he,was,not,a,participant,PRO_V,V_DET,DET_N,*
591155,26547,V,*,DET,N,P,was,not,a,participant,in,V_*,*_N,N_P,DET
591156,26547,*,DET,N,P,DET,not,a,participant,in,the,*_DET,DET_P,P_DET,N
591157,26547,DET,N,P,DET,N,a,participant,in,the,college,DET_N,N_DET,DET_N,P
591158,26547,N,P,DET,N,CNJ,participant,in,the,college,or,N_P,P_N,N_CNJ,DET
591159,26547,P,DET,N,CNJ,N,in,the,college,or,university,P_DET,DET_CNJ,CNJ_N,N
591160,26547,DET,N,CNJ,N,N,the,college,or,university,theatricals,DET_N,N_N,N_N,CNJ
591161,26547,N,CNJ,N,N,",",college,or,university,theatricals,",",N_CNJ,CNJ_N,"N_,",N
591162,26547,CNJ,N,N,",",WH,or,university,theatricals,",",which,CNJ_N,"N_,",",_WH",N
591163,26547,N,N,",",WH,PRO,university,theatricals,",",which,he,N_N,N_WH,WH_PRO,","
591164,26547,N,",",WH,PRO,ADV,theatricals,",",which,he,once,"N_,",",_PRO",PRO_ADV,WH
591165,26547,",",WH,PRO,ADV,VD,",",which,he,once,attacked,",_WH",WH_ADV,ADV_VD,PRO
591166,26547,WH,PRO,ADV,VD,CNJ,which,he,once,attacked,as,WH_PRO,PRO_VD,VD_CNJ,ADV
591167,26547,PRO,ADV,VD,CNJ,DET,he,once,attacked,as,utterly,PRO_ADV,ADV_CNJ,CNJ_DET,VN
591168,26547,ADV,VD,CNJ,DET,ADJ,once,attacked,as,utterly,unworthy,ADV_VD,VD_DET,DET_ADJ,DET
591169,26547,VD,CNJ,DET,ADJ,N,attacked,as,utterly,unworthy,performances,VD_CNJ,CNJ_ADJ,ADJ_N,DET
591170,26547,CNJ,DET,ADJ,N,(,as,utterly,unworthy,performances,(,CNJ_DET,DET_N,N_(,ADJ
591171,26547,DET,ADJ,N,(,V,utterly,unworthy,performances,(,see,DET_ADJ,ADJ_(,(_V,N
591172,26547,ADJ,N,(,V,N,unworthy,performances,(,see,Apology,ADJ_N,N_V,V_N,V
