,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
865333,38223,start,start,PRO,MOD,V,,,They,cannot,stop,start_start,start_MOD,MOD_V,PRO
865334,38223,start,PRO,MOD,V,TO,,They,cannot,stop,to,start_PRO,PRO_V,V_TO,MOD
865335,38223,PRO,MOD,V,TO,V,They,cannot,stop,to,grasp,PRO_MOD,MOD_TO,TO_V,V
865336,38223,MOD,V,TO,V,CNJ,cannot,stop,to,grasp,and,MOD_V,V_V,V_CNJ,P
865337,38223,V,TO,V,CNJ,V,stop,to,grasp,and,embrace,V_TO,TO_CNJ,CNJ_V,V
865338,38223,TO,V,CNJ,V,CNJ,to,grasp,and,embrace,and,TO_V,V_V,V_CNJ,CNJ
865339,38223,V,CNJ,V,CNJ,V,grasp,and,embrace,and,sit,V_CNJ,CNJ_CNJ,CNJ_V,N
865340,38223,CNJ,V,CNJ,V,P,and,embrace,and,sit,in,CNJ_V,V_V,V_P,CNJ
865341,38223,V,CNJ,V,P,DET,embrace,and,sit,in,the,V_CNJ,CNJ_P,P_DET,V
865342,38223,CNJ,V,P,DET,ADJ,and,sit,in,the,back,CNJ_V,V_DET,DET_ADJ,P
865343,38223,V,P,DET,ADJ,N,sit,in,the,back,seat,V_P,P_ADJ,ADJ_N,DET
865344,38223,P,DET,ADJ,N,P,in,the,back,seat,of,P_DET,DET_N,N_P,N
865345,38223,DET,ADJ,N,P,N,the,back,seat,of,cars,DET_ADJ,ADJ_P,P_N,N
865346,38223,ADJ,N,P,N,P,back,seat,of,cars,along,ADJ_N,N_N,N_P,P
865347,38223,N,P,N,P,DET,seat,of,cars,along,a,N_P,P_P,P_DET,N
865348,38223,P,N,P,DET,ADJ,of,cars,along,a,dark,P_N,N_DET,DET_ADJ,P
865349,38223,N,P,DET,ADJ,N,cars,along,a,dark,country,N_P,P_ADJ,ADJ_N,DET
865350,38223,P,DET,ADJ,N,N,along,a,dark,country,lane,P_DET,DET_N,N_N,ADJ
865351,38223,DET,ADJ,N,N,.,a,dark,country,lane,.,DET_ADJ,ADJ_N,N_.,N
865352,38223,ADJ,N,N,.,end,dark,country,lane,.,,ADJ_N,N_.,._end,N
865353,38223,N,N,.,end,end,country,lane,.,,,N_N,N_end,end_end,.
869069,38449,start,start,PRO,V,DET,,,He,was,no,start_start,start_V,V_DET,PRO
869070,38449,start,PRO,V,DET,ADV,,He,was,no,longer,start_PRO,PRO_DET,DET_ADV,V
869071,38449,PRO,V,DET,ADV,VN,He,was,no,longer,worried,PRO_V,V_ADV,ADV_VN,DET
869072,38449,V,DET,ADV,VN,.,was,no,longer,worried,.,V_DET,DET_VN,VN_.,N
869073,38449,DET,ADV,VN,.,end,no,longer,worried,.,,DET_ADV,ADV_.,._end,VN
869074,38449,ADV,VN,.,end,end,longer,worried,.,,,ADV_VN,VN_end,end_end,.
883604,39454,start,start,PRO,VD,DET,,,He,knew,the,start_start,start_VD,VD_DET,PRO
883605,39454,start,PRO,VD,DET,N,,He,knew,the,faces,start_PRO,PRO_DET,DET_N,VD
883606,39454,PRO,VD,DET,N,P,He,knew,the,faces,of,PRO_VD,VD_N,N_P,DET
883607,39454,VD,DET,N,P,DET,knew,the,faces,of,all,VD_DET,DET_P,P_DET,N
883608,39454,DET,N,P,DET,",",the,faces,of,all,",",DET_N,N_DET,"DET_,",P
883609,39454,N,P,DET,",",ADJ,faces,of,all,",",hairy,N_P,"P_,",",_ADJ",DET
883610,39454,P,DET,",",ADJ,CNJ,of,all,",",hairy,or,P_DET,DET_ADJ,ADJ_CNJ,DET
883611,39454,DET,",",ADJ,CNJ,VN,all,",",hairy,or,shaven,"DET_,",",_CNJ",CNJ_VN,ADJ
883612,39454,",",ADJ,CNJ,VN,",",",",hairy,or,shaven,",",",_ADJ",ADJ_VN,"VN_,",CNJ
883613,39454,ADJ,CNJ,VN,",",ADJ,hairy,or,shaven,",",old,ADJ_CNJ,"CNJ_,",",_ADJ",VN
883614,39454,CNJ,VN,",",ADJ,CNJ,or,shaven,",",old,or,CNJ_VN,VN_ADJ,ADJ_CNJ,N
883615,39454,VN,",",ADJ,CNJ,ADJ,shaven,",",old,or,young,"VN_,",",_CNJ",CNJ_ADJ,ADJ
883616,39454,",",ADJ,CNJ,ADJ,",",",",old,or,young,",",",_ADJ",ADJ_ADJ,"ADJ_,",CNJ
883617,39454,ADJ,CNJ,ADJ,",",ADJ,old,or,young,",",fat,ADJ_CNJ,"CNJ_,",",_ADJ",ADJ
883618,39454,CNJ,ADJ,",",ADJ,CNJ,or,young,",",fat,or,CNJ_ADJ,ADJ_ADJ,ADJ_CNJ,","
883619,39454,ADJ,",",ADJ,CNJ,ADJ,young,",",fat,or,thin,"ADJ_,",",_CNJ",CNJ_ADJ,N
883620,39454,",",ADJ,CNJ,ADJ,",",",",fat,or,thin,",",",_ADJ",ADJ_ADJ,"ADJ_,",CNJ
883621,39454,ADJ,CNJ,ADJ,",",VG,fat,or,thin,",",suffering,ADJ_CNJ,"CNJ_,",",_VG",ADJ
883622,39454,CNJ,ADJ,",",VG,CNJ,or,thin,",",suffering,or,CNJ_ADJ,ADJ_VG,VG_CNJ,","
883623,39454,ADJ,",",VG,CNJ,VN,thin,",",suffering,or,hardened,"ADJ_,",",_CNJ",CNJ_VN,N
883624,39454,",",VG,CNJ,VN,",",",",suffering,or,hardened,",",",_VG",VG_VN,"VN_,",CNJ
883625,39454,VG,CNJ,VN,",",ADJ,suffering,or,hardened,",",sad,VG_CNJ,"CNJ_,",",_ADJ",VN
883626,39454,CNJ,VN,",",ADJ,CNJ,or,hardened,",",sad,or,CNJ_VN,VN_ADJ,ADJ_CNJ,","
883627,39454,VN,",",ADJ,CNJ,ADJ,hardened,",",sad,or,gay,"VN_,",",_CNJ",CNJ_ADJ,ADJ
883628,39454,",",ADJ,CNJ,ADJ,",",",",sad,or,gay,",",",_ADJ",ADJ_ADJ,"ADJ_,",CNJ
883629,39454,ADJ,CNJ,ADJ,",",ADJ,sad,or,gay,",",good,ADJ_CNJ,"CNJ_,",",_ADJ",ADJ
883630,39454,CNJ,ADJ,",",ADJ,CNJ,or,gay,",",good,or,CNJ_ADJ,ADJ_ADJ,ADJ_CNJ,","
883631,39454,ADJ,",",ADJ,CNJ,ADJ,gay,",",good,or,bad,"ADJ_,",",_CNJ",CNJ_ADJ,N
883632,39454,",",ADJ,CNJ,ADJ,.,",",good,or,bad,.,",_ADJ",ADJ_ADJ,ADJ_.,CNJ
883633,39454,ADJ,CNJ,ADJ,.,end,good,or,bad,.,,ADJ_CNJ,CNJ_.,._end,N
883634,39454,CNJ,ADJ,.,end,end,or,bad,.,,,CNJ_ADJ,ADJ_end,end_end,.
884712,39518,start,start,P,NUM,P,,,In,one,of,start_start,start_NUM,NUM_P,P
884713,39518,start,P,NUM,P,DET,,In,one,of,the,start_P,P_P,P_DET,NUM
884714,39518,P,NUM,P,DET,N,In,one,of,the,huts,P_NUM,NUM_DET,DET_N,P
884715,39518,NUM,P,DET,N,DET,one,of,the,huts,a,NUM_P,P_N,N_DET,DET
884716,39518,P,DET,N,DET,N,of,the,huts,a,group,P_DET,DET_DET,DET_N,N
884717,39518,DET,N,DET,N,P,the,huts,a,group,of,DET_N,N_N,N_P,DET
884718,39518,N,DET,N,P,N,huts,a,group,of,men,N_DET,DET_P,P_N,N
884719,39518,DET,N,P,N,V,a,group,of,men,were,DET_N,N_N,N_V,P
884720,39518,N,P,N,V,VN,group,of,men,were,huddled,N_P,P_V,V_VN,N
884721,39518,P,N,V,VN,ADV,of,men,were,huddled,together,P_N,N_VN,VN_ADV,V
884722,39518,N,V,VN,ADV,",",men,were,huddled,together,",",N_V,V_ADV,"ADV_,",VN
884723,39518,V,VN,ADV,",",VG,were,huddled,together,",",singing,V_VN,"VN_,",",_VG",ADV
884724,39518,VN,ADV,",",VG,.,huddled,together,",",singing,.,VN_ADV,ADV_VG,VG_.,","
884725,39518,ADV,",",VG,.,end,together,",",singing,.,,"ADV_,",",_.",._end,N
884726,39518,",",VG,.,end,end,",",singing,.,,,",_VG",VG_end,end_end,.
898765,40358,start,start,``,PRO,N,,,``,His,answer,start_start,start_PRO,PRO_N,``
898766,40358,start,``,PRO,N,'',,``,His,answer,'',start_``,``_N,N_'',PRO
898767,40358,``,PRO,N,'',.,``,His,answer,'',?,``_PRO,PRO_'',''_.,N
898768,40358,PRO,N,'',.,.,His,answer,'',?,?,PRO_N,N_.,._.,''
898769,40358,N,'',.,.,end,answer,'',?,?,,N_'',''_.,._end,.
898770,40358,'',.,.,end,end,'',?,?,,,''_.,._end,end_end,.
922707,41796,start,start,NP,VD,P,,,Alex,returned,to,start_start,start_VD,VD_P,NP
922708,41796,start,NP,VD,P,DET,,Alex,returned,to,the,start_NP,NP_P,P_DET,VD
922709,41796,NP,VD,P,DET,N,Alex,returned,to,the,hotel,NP_VD,VD_DET,DET_N,P
922710,41796,VD,P,DET,N,",",returned,to,the,hotel,",",VD_P,P_N,"N_,",DET
922711,41796,P,DET,N,",",DET,to,the,hotel,",",rather,P_DET,"DET_,",",_DET",N
922712,41796,DET,N,",",DET,ADJ,the,hotel,",",rather,weary,DET_N,N_DET,DET_ADJ,","
922713,41796,N,",",DET,ADJ,CNJ,hotel,",",rather,weary,and,"N_,",",_ADJ",ADJ_CNJ,DET
922714,41796,",",DET,ADJ,CNJ,P,",",rather,weary,and,with,",_DET",DET_CNJ,CNJ_P,ADJ
922715,41796,DET,ADJ,CNJ,P,ADV,rather,weary,and,with,no,DET_ADJ,ADJ_P,P_ADV,CNJ
922716,41796,ADJ,CNJ,P,ADV,ADJ,weary,and,with,no,new,ADJ_CNJ,CNJ_ADV,ADV_ADJ,P
922717,41796,CNJ,P,ADV,ADJ,N,and,with,no,new,prospects,CNJ_P,P_ADJ,ADJ_N,DET
922718,41796,P,ADV,ADJ,N,P,with,no,new,prospects,of,P_ADV,ADV_N,N_P,ADJ
922719,41796,ADV,ADJ,N,P,DET,no,new,prospects,of,a,ADV_ADJ,ADJ_P,P_DET,N
922720,41796,ADJ,N,P,DET,N,new,prospects,of,a,role,ADJ_N,N_DET,DET_N,P
922721,41796,N,P,DET,N,",",prospects,of,a,role,",",N_P,P_N,"N_,",DET
922722,41796,P,DET,N,",",P,of,a,role,",",in,P_DET,"DET_,",",_P",N
922723,41796,DET,N,",",P,DET,a,role,",",in,the,DET_N,N_P,P_DET,","
922724,41796,N,",",P,DET,ADJ,role,",",in,the,late,"N_,",",_DET",DET_ADJ,P
922725,41796,",",P,DET,ADJ,N,",",in,the,late,afternoon,",_P",P_ADJ,ADJ_N,DET
922726,41796,P,DET,ADJ,N,",",in,the,late,afternoon,",",P_DET,DET_N,"N_,",ADJ
922727,41796,DET,ADJ,N,",",CNJ,the,late,afternoon,",",but,DET_ADJ,"ADJ_,",",_CNJ",N
922728,41796,ADJ,N,",",CNJ,VD,late,afternoon,",",but,found,ADJ_N,N_CNJ,CNJ_VD,","
922729,41796,N,",",CNJ,VD,DET,afternoon,",",but,found,the,"N_,",",_VD",VD_DET,CNJ
922730,41796,",",CNJ,VD,DET,N,",",but,found,the,doctor,",_CNJ",CNJ_DET,DET_N,VD
922731,41796,CNJ,VD,DET,N,P,but,found,the,doctor,in,CNJ_VD,VD_N,N_P,DET
922732,41796,VD,DET,N,P,DET,found,the,doctor,in,an,VD_DET,DET_P,P_DET,N
922733,41796,DET,N,P,DET,ADJ,the,doctor,in,an,ebullient,DET_N,N_DET,DET_ADJ,P
922734,41796,N,P,DET,ADJ,N,doctor,in,an,ebullient,mood,N_P,P_ADJ,ADJ_N,DET
922735,41796,P,DET,ADJ,N,.,in,an,ebullient,mood,.,P_DET,DET_N,N_.,ADJ
922736,41796,DET,ADJ,N,.,end,an,ebullient,mood,.,,DET_ADJ,ADJ_.,._end,N
922737,41796,ADJ,N,.,end,end,ebullient,mood,.,,,ADJ_N,N_end,end_end,.
928360,42117,start,start,``,DET,WH,,,``,That's,what,start_start,start_DET,DET_WH,``
928361,42117,start,``,DET,WH,PRO,,``,That's,what,I,start_``,``_WH,WH_PRO,DET
928362,42117,``,DET,WH,PRO,V,``,That's,what,I,mean,``_DET,DET_PRO,PRO_V,WH
928363,42117,DET,WH,PRO,V,P,That's,what,I,mean,about,DET_WH,WH_V,V_P,PRO
928364,42117,WH,PRO,V,P,PRO,what,I,mean,about,you,WH_PRO,PRO_P,P_PRO,V
928365,42117,PRO,V,P,PRO,",",I,mean,about,you,",",PRO_V,V_PRO,"PRO_,",P
928366,42117,V,P,PRO,",",NP,mean,about,you,",",Anderson,V_P,"P_,",",_NP",PRO
928367,42117,P,PRO,",",NP,'',about,you,",",Anderson,'',P_PRO,PRO_NP,NP_'',","
928368,42117,PRO,",",NP,'',",",you,",",Anderson,'',",","PRO_,",",_''","''_,",NP
928369,42117,",",NP,'',",",PRO,",",Anderson,'',",",she,",_NP","NP_,",",_PRO",''
928370,42117,NP,'',",",PRO,VD,Anderson,'',",",she,said,NP_'',''_PRO,PRO_VD,","
928371,42117,'',",",PRO,VD,.,'',",",she,said,.,"''_,",",_VD",VD_.,PRO
928372,42117,",",PRO,VD,.,end,",",she,said,.,,",_PRO",PRO_.,._end,VD
928373,42117,PRO,VD,.,end,end,she,said,.,,,PRO_VD,VD_end,end_end,.
964722,44624,start,start,WH,V,PRO,,,How,was,he,start_start,start_V,V_PRO,WH
964723,44624,start,WH,V,PRO,TO,,How,was,he,to,start_WH,WH_PRO,PRO_TO,V
964724,44624,WH,V,PRO,TO,V,How,was,he,to,suspect,WH_V,V_TO,TO_V,PRO
964725,44624,V,PRO,TO,V,CNJ,was,he,to,suspect,that,V_PRO,PRO_V,V_CNJ,TO
964726,44624,PRO,TO,V,CNJ,DET,he,to,suspect,that,an,PRO_TO,TO_CNJ,CNJ_DET,V
964727,44624,TO,V,CNJ,DET,N,to,suspect,that,an,assassin,TO_V,V_DET,DET_N,CNJ
964728,44624,V,CNJ,DET,N,V,suspect,that,an,assassin,had,V_CNJ,CNJ_N,N_V,DET
964729,44624,CNJ,DET,N,V,V,that,an,assassin,had,been,CNJ_DET,DET_V,V_V,N
964730,44624,DET,N,V,V,VG,an,assassin,had,been,lurking,DET_N,N_V,V_VG,V
964731,44624,N,V,V,VG,ADV,assassin,had,been,lurking,somewhere,N_V,V_VG,VG_ADV,V
964732,44624,V,V,VG,ADV,P,had,been,lurking,somewhere,across,V_V,V_ADV,ADV_P,VG
964733,44624,V,VG,ADV,P,DET,been,lurking,somewhere,across,the,V_VG,VG_P,P_DET,N
964734,44624,VG,ADV,P,DET,N,lurking,somewhere,across,the,street,VG_ADV,ADV_DET,DET_N,P
964735,44624,ADV,P,DET,N,VG,somewhere,across,the,street,waiting,ADV_P,P_N,N_VG,DET
964736,44624,P,DET,N,VG,P,across,the,street,waiting,for,P_DET,DET_VG,VG_P,N
964737,44624,DET,N,VG,P,ADV,the,street,waiting,for,just,DET_N,N_P,P_ADV,N
964738,44624,N,VG,P,ADV,DET,street,waiting,for,just,such,N_VG,VG_ADV,ADV_DET,P
964739,44624,VG,P,ADV,DET,DET,waiting,for,just,such,a,VG_P,P_DET,DET_DET,DET
964740,44624,P,ADV,DET,DET,N,for,just,such,a,chance,P_ADV,ADV_DET,DET_N,DET
964741,44624,ADV,DET,DET,N,.,just,such,a,chance,?,ADV_DET,DET_N,N_.,DET
964742,44624,DET,DET,N,.,.,such,a,chance,?,?,DET_DET,DET_.,._.,N
964743,44624,DET,N,.,.,end,a,chance,?,?,,DET_N,N_.,._end,.
964744,44624,N,.,.,end,end,chance,?,?,,,N_.,._end,end_end,.
969020,44856,start,start,CNJ,PRO,VD,,,For,he,remembered,start_start,start_PRO,PRO_VD,CNJ
969021,44856,start,CNJ,PRO,VD,DET,,For,he,remembered,too,start_CNJ,CNJ_VD,VD_DET,PRO
969022,44856,CNJ,PRO,VD,DET,ADV,For,he,remembered,too,well,CNJ_PRO,PRO_DET,DET_ADV,VD
969023,44856,PRO,VD,DET,ADV,WH,he,remembered,too,well,how,PRO_VD,VD_ADV,ADV_WH,DET
969024,44856,VD,DET,ADV,WH,PRO,remembered,too,well,how,he,VD_DET,DET_WH,WH_PRO,ADV
969025,44856,DET,ADV,WH,PRO,V,too,well,how,he,had,DET_ADV,ADV_PRO,PRO_V,WH
969026,44856,ADV,WH,PRO,V,VN,well,how,he,had,brought,ADV_WH,WH_V,V_VN,PRO
969027,44856,WH,PRO,V,VN,ADV,how,he,had,brought,back,WH_PRO,PRO_VN,VN_ADV,V
969028,44856,PRO,V,VN,ADV,DET,he,had,brought,back,the,PRO_V,V_ADV,ADV_DET,VN
969029,44856,V,VN,ADV,DET,VN,had,brought,back,the,loaded,V_VN,VN_DET,DET_VN,ADV
969030,44856,VN,ADV,DET,VN,N,brought,back,the,loaded,drinks,VN_ADV,ADV_VN,VN_N,DET
969031,44856,ADV,DET,VN,N,P,back,the,loaded,drinks,to,ADV_DET,DET_N,N_P,VN
969032,44856,DET,VN,N,P,NP,the,loaded,drinks,to,Burton,DET_VN,VN_P,P_NP,N
969033,44856,VN,N,P,NP,CNJ,loaded,drinks,to,Burton,and,VN_N,N_NP,NP_CNJ,P
969034,44856,N,P,NP,CNJ,ADV,drinks,to,Burton,and,then,N_P,P_CNJ,CNJ_ADV,NP
969035,44856,P,NP,CNJ,ADV,VN,to,Burton,and,then,returned,P_NP,NP_ADV,ADV_VN,CNJ
969036,44856,NP,CNJ,ADV,VN,P,Burton,and,then,returned,to,NP_CNJ,CNJ_VN,VN_P,ADV
969037,44856,CNJ,ADV,VN,P,DET,and,then,returned,to,the,CNJ_ADV,ADV_P,P_DET,VD
969038,44856,ADV,VN,P,DET,N,then,returned,to,the,kitchen,ADV_VN,VN_DET,DET_N,P
969039,44856,VN,P,DET,N,TO,returned,to,the,kitchen,to,VN_P,P_N,N_TO,DET
969040,44856,P,DET,N,TO,V,to,the,kitchen,to,get,P_DET,DET_TO,TO_V,N
969041,44856,DET,N,TO,V,ADJ,the,kitchen,to,get,weaker,DET_N,N_V,V_ADJ,TO
969042,44856,N,TO,V,ADJ,N,kitchen,to,get,weaker,drinks,N_TO,TO_ADJ,ADJ_N,V
969043,44856,TO,V,ADJ,N,P,to,get,weaker,drinks,for,TO_V,V_N,N_P,ADJ
969044,44856,V,ADJ,N,P,PRO,get,weaker,drinks,for,himself,V_ADJ,ADJ_P,P_PRO,N
969045,44856,ADJ,N,P,PRO,.,weaker,drinks,for,himself,.,ADJ_N,N_PRO,PRO_.,P
969046,44856,N,P,PRO,.,end,drinks,for,himself,.,,N_P,P_.,._end,PRO
969047,44856,P,PRO,.,end,end,for,himself,.,,,P_PRO,PRO_end,end_end,.
975981,45329,start,start,P,DET,DET,,,At,the,same,start_start,start_DET,DET_DET,P
975982,45329,start,P,DET,DET,N,,At,the,same,rate,start_P,P_DET,DET_N,DET
975983,45329,P,DET,DET,N,'',At,the,same,rate,'',P_DET,DET_N,N_'',DET
975984,45329,DET,DET,N,'',.,the,same,rate,'',.,DET_DET,DET_'',''_.,N
975985,45329,DET,N,'',.,end,same,rate,'',.,,DET_N,N_.,._end,''
975986,45329,N,'',.,end,end,rate,'',.,,,N_'',''_end,end_end,.
985147,45954,start,start,WH,V,PRO,,,Where,is,everybody,start_start,start_V,V_PRO,WH
985148,45954,start,WH,V,PRO,'',,Where,is,everybody,'',start_WH,WH_PRO,PRO_'',V
985149,45954,WH,V,PRO,'',.,Where,is,everybody,'',?,WH_V,V_'',''_.,PRO
985150,45954,V,PRO,'',.,.,is,everybody,'',?,?,V_PRO,PRO_.,._.,''
985151,45954,PRO,'',.,.,end,everybody,'',?,?,,PRO_'',''_.,._end,.
985152,45954,'',.,.,end,end,'',?,?,,,''_.,._end,end_end,.
989268,46240,start,start,PRO,N,V,,,His,duty,was,start_start,start_N,N_V,PRO
989269,46240,start,PRO,N,V,TO,,His,duty,was,to,start_PRO,PRO_V,V_TO,N
989270,46240,PRO,N,V,TO,V,His,duty,was,to,write,PRO_N,N_TO,TO_V,V
989271,46240,N,V,TO,V,DET,duty,was,to,write,a,N_V,V_V,V_DET,TO
989272,46240,V,TO,V,DET,N,was,to,write,a,school,V_TO,TO_DET,DET_N,V
989273,46240,TO,V,DET,N,N,to,write,a,school,text,TO_V,V_N,N_N,DET
989274,46240,V,DET,N,N,CNJ,write,a,school,text,and,V_DET,DET_N,N_CNJ,N
989275,46240,DET,N,N,CNJ,TO,a,school,text,and,to,DET_N,N_CNJ,CNJ_TO,N
989276,46240,N,N,CNJ,TO,V,school,text,and,to,teach,N_N,N_TO,TO_V,CNJ
989277,46240,N,CNJ,TO,V,DET,text,and,to,teach,the,N_CNJ,CNJ_V,V_DET,P
989278,46240,CNJ,TO,V,DET,ADJ,and,to,teach,the,entire,CNJ_TO,TO_DET,DET_ADJ,V
989279,46240,TO,V,DET,ADJ,N,to,teach,the,entire,personnel,TO_V,V_ADJ,ADJ_N,DET
989280,46240,V,DET,ADJ,N,P,teach,the,entire,personnel,of,V_DET,DET_N,N_P,ADJ
989281,46240,DET,ADJ,N,P,DET,the,entire,personnel,of,the,DET_ADJ,ADJ_P,P_DET,N
989282,46240,ADJ,N,P,DET,NP,entire,personnel,of,the,Gabriel,ADJ_N,N_DET,DET_NP,P
989283,46240,N,P,DET,NP,WH,personnel,of,the,Gabriel,how,N_P,P_NP,NP_WH,DET
989284,46240,P,DET,NP,WH,TO,of,the,Gabriel,how,to,P_DET,DET_WH,WH_TO,NP
989285,46240,DET,NP,WH,TO,V,the,Gabriel,how,to,speak,DET_NP,NP_TO,TO_V,VD
989286,46240,NP,WH,TO,V,NP,Gabriel,how,to,speak,Ozagen,NP_WH,WH_V,V_NP,TO
989287,46240,WH,TO,V,NP,.,how,to,speak,Ozagen,.,WH_TO,TO_NP,NP_.,V
989288,46240,TO,V,NP,.,end,to,speak,Ozagen,.,,TO_V,V_.,._end,NP
989289,46240,V,NP,.,end,end,speak,Ozagen,.,,,V_NP,NP_end,end_end,N
1006349,47435,start,start,NP,NP,",",,,Reverend,Jason,",",start_start,start_NP,"NP_,",NP
1006350,47435,start,NP,NP,",",VG,,Reverend,Jason,",",looking,start_NP,"NP_,",",_VG",NP
1006351,47435,NP,NP,",",VG,VN,Reverend,Jason,",",looking,worried,NP_NP,NP_VG,VG_VN,","
1006352,47435,NP,",",VG,VN,",",Jason,",",looking,worried,",","NP_,",",_VN","VN_,",N
1006353,47435,",",VG,VN,",",VD,",",looking,worried,",",hurried,",_VG","VG_,",",_VD",N
1006354,47435,VG,VN,",",VD,P,looking,worried,",",hurried,toward,VG_VN,VN_VD,VD_P,","
1006355,47435,VN,",",VD,P,PRO,worried,",",hurried,toward,us,"VN_,",",_P",P_PRO,VD
1006356,47435,",",VD,P,PRO,.,",",hurried,toward,us,.,",_VD",VD_PRO,PRO_.,P
1006357,47435,VD,P,PRO,.,end,hurried,toward,us,.,,VD_P,P_.,._end,PRO
1006358,47435,P,PRO,.,end,end,toward,us,.,,,P_PRO,PRO_end,end_end,.
1007897,47553,start,start,DET,ADJ,N,,,the,square,head,start_start,start_ADJ,ADJ_N,DET
1007898,47553,start,DET,ADJ,N,V,,the,square,head,fell,start_DET,DET_N,N_V,N
1007899,47553,DET,ADJ,N,V,ADV,the,square,head,fell,over,DET_ADJ,ADJ_V,V_ADV,N
1007900,47553,ADJ,N,V,ADV,.,square,head,fell,over,.,ADJ_N,N_ADV,ADV_.,VD
1007901,47553,N,V,ADV,.,end,head,fell,over,.,,N_V,V_.,._end,ADV
1007902,47553,V,ADV,.,end,end,fell,over,.,,,V_ADV,ADV_end,end_end,.
1031275,49132,start,start,VG,DET,N,,,Leaving,the,card,start_start,start_DET,DET_N,VG
1031276,49132,start,VG,DET,N,N,,Leaving,the,card,room,start_VG,VG_N,N_N,DET
1031277,49132,VG,DET,N,N,",",Leaving,the,card,room,",",VG_DET,DET_N,"N_,",N
1031278,49132,DET,N,N,",",PRO,the,card,room,",",they,DET_N,"N_,",",_PRO",N
1031279,49132,N,N,",",PRO,VD,card,room,",",they,moved,N_N,N_PRO,PRO_VD,","
1031280,49132,N,",",PRO,VD,ADV,room,",",they,moved,back,"N_,",",_VD",VD_ADV,PRO
1031281,49132,",",PRO,VD,ADV,P,",",they,moved,back,through,",_PRO",PRO_ADV,ADV_P,VD
1031282,49132,PRO,VD,ADV,P,DET,they,moved,back,through,the,PRO_VD,VD_P,P_DET,ADV
1031283,49132,VD,ADV,P,DET,N,moved,back,through,the,Palace,VD_ADV,ADV_DET,DET_N,P
1031284,49132,ADV,P,DET,N,DET,back,through,the,Palace,the,ADV_P,P_N,N_DET,DET
1031285,49132,P,DET,N,DET,N,through,the,Palace,the,way,P_DET,DET_DET,DET_N,N
1031286,49132,DET,N,DET,N,PRO,the,Palace,the,way,they,DET_N,N_N,N_PRO,DET
1031287,49132,N,DET,N,PRO,V,Palace,the,way,they,had,N_DET,DET_PRO,PRO_V,N
1031288,49132,DET,N,PRO,V,VN,the,way,they,had,come,DET_N,N_V,V_VN,PRO
1031289,49132,N,PRO,V,VN,.,way,they,had,come,.,N_PRO,PRO_VN,VN_.,V
1031290,49132,PRO,V,VN,.,end,they,had,come,.,,PRO_V,V_.,._end,VN
1031291,49132,V,VN,.,end,end,had,come,.,,,V_VN,VN_end,end_end,.
1042709,49868,start,start,PRO,N,V,,,Her,eyes,had,start_start,start_N,N_V,PRO
1042710,49868,start,PRO,N,V,VN,,Her,eyes,had,opened,start_PRO,PRO_V,V_VN,N
1042711,49868,PRO,N,V,VN,",",Her,eyes,had,opened,",",PRO_N,N_VN,"VN_,",V
1042712,49868,N,V,VN,",",PRO,eyes,had,opened,",",she,N_V,"V_,",",_PRO",VN
1042713,49868,V,VN,",",PRO,V,had,opened,",",she,had,V_VN,VN_PRO,PRO_V,","
1042714,49868,VN,",",PRO,V,VN,opened,",",she,had,caught,"VN_,",",_V",V_VN,PRO
1042715,49868,",",PRO,V,VN,DET,",",she,had,caught,a,",_PRO",PRO_VN,VN_DET,V
1042716,49868,PRO,V,VN,DET,N,she,had,caught,a,glimpse,PRO_V,V_DET,DET_N,VN
1042717,49868,V,VN,DET,N,P,had,caught,a,glimpse,of,V_VN,VN_N,N_P,DET
1042718,49868,VN,DET,N,P,DET,caught,a,glimpse,of,a,VN_DET,DET_P,P_DET,N
1042719,49868,DET,N,P,DET,ADJ,a,glimpse,of,a,new,DET_N,N_DET,DET_ADJ,P
1042720,49868,N,P,DET,ADJ,N,glimpse,of,a,new,faith,N_P,P_ADJ,ADJ_N,DET
1042721,49868,P,DET,ADJ,N,.,of,a,new,faith,.,P_DET,DET_N,N_.,ADJ
1042722,49868,DET,ADJ,N,.,end,a,new,faith,.,,DET_ADJ,ADJ_.,._end,N
1042723,49868,ADJ,N,.,end,end,new,faith,.,,,ADJ_N,N_end,end_end,.
1044757,50000,start,start,CNJ,DET,DET,,,And,all,the,start_start,start_DET,DET_DET,CNJ
1044758,50000,start,CNJ,DET,DET,N,,And,all,the,time,start_CNJ,CNJ_DET,DET_N,DET
1044759,50000,CNJ,DET,DET,N,",",And,all,the,time,",",CNJ_DET,DET_N,"N_,",DET
1044760,50000,DET,DET,N,",",PRO,all,the,time,",",she,DET_DET,"DET_,",",_PRO",N
1044761,50000,DET,N,",",PRO,V,the,time,",",she,had,DET_N,N_PRO,PRO_V,","
1044762,50000,N,",",PRO,V,DET,time,",",she,had,the,"N_,",",_V",V_DET,PRO
1044763,50000,",",PRO,V,DET,N,",",she,had,the,heat,",_PRO",PRO_DET,DET_N,V
1044764,50000,PRO,V,DET,N,P,she,had,the,heat,of,PRO_V,V_N,N_P,DET
