,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
616873,27635,DET,ADJ,N,N,.,the,general,property,tax,.,DET_ADJ,ADJ_N,N_.,
616874,27635,ADJ,N,N,.,end,general,property,tax,.,,ADJ_N,N_.,._end,
616875,27635,N,N,.,end,end,property,tax,.,,,N_N,N_end,end_end,
622227,27868,start,start,NUM,.,end,,,6,.,,start_start,start_.,._end,
622228,27868,start,NUM,.,end,end,,6,.,,,start_NUM,NUM_end,end_end,
627713,28090,start,start,P,DET,N,,,Upon,the,expiration,start_start,start_DET,DET_N,
627714,28090,start,P,DET,N,P,,Upon,the,expiration,of,start_P,P_N,N_P,
627715,28090,P,DET,N,P,DET,Upon,the,expiration,of,a,P_DET,DET_P,P_DET,
627716,28090,DET,N,P,DET,N,the,expiration,of,a,period,DET_N,N_DET,DET_N,
627717,28090,N,P,DET,N,VN,expiration,of,a,period,deemed,N_P,P_N,N_VN,
627718,28090,P,DET,N,VN,ADJ,of,a,period,deemed,adequate,P_DET,DET_VN,VN_ADJ,
627719,28090,DET,N,VN,ADJ,P,a,period,deemed,adequate,for,DET_N,N_ADJ,ADJ_P,
627720,28090,N,VN,ADJ,P,N,period,deemed,adequate,for,demonstration,N_VN,VN_P,P_N,
627721,28090,VN,ADJ,P,N,N,deemed,adequate,for,demonstration,purposes,VN_ADJ,ADJ_N,N_N,
627722,28090,ADJ,P,N,N,P,adequate,for,demonstration,purposes,for,ADJ_P,P_N,N_P,
627723,28090,P,N,N,P,DET,for,demonstration,purposes,for,each,P_N,N_P,P_DET,
627724,28090,N,N,P,DET,N,demonstration,purposes,for,each,plant,N_N,N_DET,DET_N,
627725,28090,N,P,DET,N,",",purposes,for,each,plant,",",N_P,P_N,"N_,",
627726,28090,P,DET,N,",",CNJ,for,each,plant,",",but,P_DET,"DET_,",",_CNJ",
627727,28090,DET,N,",",CNJ,*,each,plant,",",but,not,DET_N,N_CNJ,CNJ_*,
627728,28090,N,",",CNJ,*,TO,plant,",",but,not,to,"N_,",",_*",*_TO,
627729,28090,",",CNJ,*,TO,V,",",but,not,to,exceed,",_CNJ",CNJ_TO,TO_V,
627730,28090,CNJ,*,TO,V,ADJ,but,not,to,exceed,such,CNJ_*,*_V,V_ADJ,
627731,28090,*,TO,V,ADJ,ADJ,not,to,exceed,such,twelve-year,*_TO,TO_ADJ,ADJ_ADJ,
627732,28090,TO,V,ADJ,ADJ,N,to,exceed,such,twelve-year,period,TO_V,V_ADJ,ADJ_N,
627733,28090,V,ADJ,ADJ,N,",",exceed,such,twelve-year,period,",",V_ADJ,ADJ_N,"N_,",
627734,28090,ADJ,ADJ,N,",",DET,such,twelve-year,period,",",the,ADJ_ADJ,"ADJ_,",",_DET",
627735,28090,ADJ,N,",",DET,N,twelve-year,period,",",the,Secretary,ADJ_N,N_DET,DET_N,
627736,28090,N,",",DET,N,MOD,period,",",the,Secretary,shall,"N_,",",_N",N_MOD,
627737,28090,",",DET,N,MOD,V,",",the,Secretary,shall,proceed,",_DET",DET_MOD,MOD_V,
627738,28090,DET,N,MOD,V,DET,the,Secretary,shall,proceed,as,DET_N,N_V,V_DET,
627739,28090,N,MOD,V,DET,ADV,Secretary,shall,proceed,as,promptly,N_MOD,MOD_DET,DET_ADV,
627740,28090,MOD,V,DET,ADV,CNJ,shall,proceed,as,promptly,as,MOD_V,V_ADV,ADV_CNJ,
627741,28090,V,DET,ADV,CNJ,ADJ,proceed,as,promptly,as,practicable,V_DET,DET_CNJ,CNJ_ADJ,
627742,28090,DET,ADV,CNJ,ADJ,TO,as,promptly,as,practicable,to,DET_ADV,ADV_ADJ,ADJ_TO,
627743,28090,ADV,CNJ,ADJ,TO,V,promptly,as,practicable,to,dispose,ADV_CNJ,CNJ_TO,TO_V,
627744,28090,CNJ,ADJ,TO,V,P,as,practicable,to,dispose,of,CNJ_ADJ,ADJ_V,V_P,
627745,28090,ADJ,TO,V,P,DET,practicable,to,dispose,of,any,ADJ_TO,TO_P,P_DET,
627746,28090,TO,V,P,DET,N,to,dispose,of,any,plants,TO_V,V_DET,DET_N,
627747,28090,V,P,DET,N,ADV,dispose,of,any,plants,so,V_P,P_N,N_ADV,
627748,28090,P,DET,N,ADV,VN,of,any,plants,so,constructed,P_DET,DET_ADV,ADV_VN,
627749,28090,DET,N,ADV,VN,P,any,plants,so,constructed,by,DET_N,N_VN,VN_P,
627750,28090,N,ADV,VN,P,N,plants,so,constructed,by,sale,N_ADV,ADV_P,P_N,
627751,28090,ADV,VN,P,N,P,so,constructed,by,sale,to,ADV_VN,VN_N,N_P,
627752,28090,VN,P,N,P,DET,constructed,by,sale,to,the,VN_P,P_P,P_DET,
627753,28090,P,N,P,DET,ADJ,by,sale,to,the,highest,P_N,N_DET,DET_ADJ,
627754,28090,N,P,DET,ADJ,N,sale,to,the,highest,bidder,N_P,P_ADJ,ADJ_N,
627755,28090,P,DET,ADJ,N,",",to,the,highest,bidder,",",P_DET,DET_N,"N_,",
627756,28090,DET,ADJ,N,",",CNJ,the,highest,bidder,",",or,DET_ADJ,"ADJ_,",",_CNJ",
627757,28090,ADJ,N,",",CNJ,CNJ,highest,bidder,",",or,as,ADJ_N,N_CNJ,CNJ_CNJ,
627758,28090,N,",",CNJ,CNJ,MOD,bidder,",",or,as,may,"N_,",",_CNJ",CNJ_MOD,
627759,28090,",",CNJ,CNJ,MOD,ADV,",",or,as,may,otherwise,",_CNJ",CNJ_MOD,MOD_ADV,
627760,28090,CNJ,CNJ,MOD,ADV,V,or,as,may,otherwise,be,CNJ_CNJ,CNJ_ADV,ADV_V,
627761,28090,CNJ,MOD,ADV,V,VN,as,may,otherwise,be,directed,CNJ_MOD,MOD_V,V_VN,
627762,28090,MOD,ADV,V,VN,P,may,otherwise,be,directed,by,MOD_ADV,ADV_VN,VN_P,
627763,28090,ADV,V,VN,P,N,otherwise,be,directed,by,Act,ADV_V,V_P,P_N,
627764,28090,V,VN,P,N,P,be,directed,by,Act,of,V_VN,VN_N,N_P,
627765,28090,VN,P,N,P,NP,directed,by,Act,of,Congress,VN_P,P_P,P_NP,
627766,28090,P,N,P,NP,.,by,Act,of,Congress,.,P_N,N_NP,NP_.,
627767,28090,N,P,NP,.,end,Act,of,Congress,.,,N_P,P_.,._end,
627768,28090,P,NP,.,end,end,of,Congress,.,,,P_NP,NP_end,end_end,
630004,28202,start,start,DET,ADJ,N,,,The,Medical,Museum,start_start,start_ADJ,ADJ_N,
630005,28202,start,DET,ADJ,N,end,,The,Medical,Museum,,start_DET,DET_N,N_end,
630006,28202,DET,ADJ,N,end,end,The,Medical,Museum,,,DET_ADJ,ADJ_end,end_end,
637665,28502,start,start,ADJ,N,V,,,Military,experts,say,start_start,start_N,N_V,
637666,28502,start,ADJ,N,V,DET,,Military,experts,say,a,start_ADJ,ADJ_V,V_DET,
637667,28502,ADJ,N,V,DET,ADJ,Military,experts,say,a,tight,ADJ_N,N_DET,DET_ADJ,
637668,28502,N,V,DET,ADJ,ADJ,experts,say,a,tight,naval,N_V,V_ADJ,ADJ_ADJ,
637669,28502,V,DET,ADJ,ADJ,N,say,a,tight,naval,blockade,V_DET,DET_ADJ,ADJ_N,
637670,28502,DET,ADJ,ADJ,N,P,a,tight,naval,blockade,off,DET_ADJ,ADJ_N,N_P,
637671,28502,ADJ,ADJ,N,P,ADJ,tight,naval,blockade,off,Cuban,ADJ_ADJ,ADJ_P,P_ADJ,
637672,28502,ADJ,N,P,ADJ,N,naval,blockade,off,Cuban,ports,ADJ_N,N_ADJ,ADJ_N,
637673,28502,N,P,ADJ,N,CNJ,blockade,off,Cuban,ports,and,N_P,P_N,N_CNJ,
637674,28502,P,ADJ,N,CNJ,P,off,Cuban,ports,and,at,P_ADJ,ADJ_CNJ,CNJ_P,
637675,28502,ADJ,N,CNJ,P,DET,Cuban,ports,and,at,the,ADJ_N,N_P,P_DET,
637676,28502,N,CNJ,P,DET,N,ports,and,at,the,approaches,N_CNJ,CNJ_DET,DET_N,
637677,28502,CNJ,P,DET,N,P,and,at,the,approaches,to,CNJ_P,P_N,N_P,
637678,28502,P,DET,N,P,ADJ,at,the,approaches,to,Cuban,P_DET,DET_P,P_ADJ,
637679,28502,DET,N,P,ADJ,N,the,approaches,to,Cuban,waters,DET_N,N_ADJ,ADJ_N,
637680,28502,N,P,ADJ,N,MOD,approaches,to,Cuban,waters,would,N_P,P_N,N_MOD,
637681,28502,P,ADJ,N,MOD,V,to,Cuban,waters,would,require,P_ADJ,ADJ_MOD,MOD_V,
637682,28502,ADJ,N,MOD,V,NUM,Cuban,waters,would,require,two,ADJ_N,N_V,V_NUM,
637683,28502,N,MOD,V,NUM,ADJ,waters,would,require,two,naval,N_MOD,MOD_NUM,NUM_ADJ,
637684,28502,MOD,V,NUM,ADJ,N,would,require,two,naval,task,MOD_V,V_ADJ,ADJ_N,
637685,28502,V,NUM,ADJ,N,N,require,two,naval,task,forces,V_NUM,NUM_N,N_N,
637686,28502,NUM,ADJ,N,N,",",two,naval,task,forces,",",NUM_ADJ,ADJ_N,"N_,",
637687,28502,ADJ,N,N,",",DET,naval,task,forces,",",each,ADJ_N,"N_,",",_DET",
637688,28502,N,N,",",DET,VN,task,forces,",",each,built,N_N,N_DET,DET_VN,
637689,28502,N,",",DET,VN,P,forces,",",each,built,around,"N_,",",_VN",VN_P,
637690,28502,",",DET,VN,P,DET,",",each,built,around,an,",_DET",DET_P,P_DET,
637691,28502,DET,VN,P,DET,N,each,built,around,an,aircraft,DET_VN,VN_DET,DET_N,
637692,28502,VN,P,DET,N,N,built,around,an,aircraft,carrier,VN_P,P_N,N_N,
637693,28502,P,DET,N,N,P,around,an,aircraft,carrier,with,P_DET,DET_N,N_P,
637694,28502,DET,N,N,P,DET,an,aircraft,carrier,with,a,DET_N,N_P,P_DET,
637695,28502,N,N,P,DET,N,aircraft,carrier,with,a,complement,N_N,N_DET,DET_N,
637696,28502,N,P,DET,N,P,carrier,with,a,complement,of,N_P,P_N,N_P,
637697,28502,P,DET,N,P,ADV,with,a,complement,of,about,P_DET,DET_P,P_ADV,
637698,28502,DET,N,P,ADV,NUM,a,complement,of,about,100,DET_N,N_ADV,ADV_NUM,
637699,28502,N,P,ADV,NUM,N,complement,of,about,100,planes,N_P,P_NUM,NUM_N,
637700,28502,P,ADV,NUM,N,CNJ,of,about,100,planes,and,P_ADV,ADV_N,N_CNJ,
637701,28502,ADV,NUM,N,CNJ,DET,about,100,planes,and,several,ADV_NUM,NUM_CNJ,CNJ_DET,
637702,28502,NUM,N,CNJ,DET,N,100,planes,and,several,destroyers,NUM_N,N_DET,DET_N,
637703,28502,N,CNJ,DET,N,.,planes,and,several,destroyers,.,N_CNJ,CNJ_N,N_.,
637704,28502,CNJ,DET,N,.,end,and,several,destroyers,.,,CNJ_DET,DET_.,._end,
637705,28502,DET,N,.,end,end,several,destroyers,.,,,DET_N,N_end,end_end,
640683,28649,start,start,DET,N,V,,,These,blocks,are,start_start,start_N,N_V,
640684,28649,start,DET,N,V,VN,,These,blocks,are,sold,start_DET,DET_V,V_VN,
640685,28649,DET,N,V,VN,P,These,blocks,are,sold,in,DET_N,N_VN,VN_P,
640686,28649,N,V,VN,P,ADJ,blocks,are,sold,in,various,N_V,V_P,P_ADJ,
640687,28649,V,VN,P,ADJ,N,are,sold,in,various,sizes,V_VN,VN_ADJ,ADJ_N,
640688,28649,VN,P,ADJ,N,ADV,sold,in,various,sizes,so,VN_P,P_N,N_ADV,
640689,28649,P,ADJ,N,ADV,PRO,in,various,sizes,so,it,P_ADJ,ADJ_ADV,ADV_PRO,
640690,28649,ADJ,N,ADV,PRO,ADV,various,sizes,so,it,seldom,ADJ_N,N_PRO,PRO_ADV,
640691,28649,N,ADV,PRO,ADV,V,sizes,so,it,seldom,is,N_ADV,ADV_ADV,ADV_V,
640692,28649,ADV,PRO,ADV,V,ADJ,so,it,seldom,is,necessary,ADV_PRO,PRO_V,V_ADJ,
640693,28649,PRO,ADV,V,ADJ,TO,it,seldom,is,necessary,to,PRO_ADV,ADV_ADJ,ADJ_TO,
640694,28649,ADV,V,ADJ,TO,V,seldom,is,necessary,to,cut,ADV_V,V_TO,TO_V,
640695,28649,V,ADJ,TO,V,DET,is,necessary,to,cut,a,V_ADJ,ADJ_V,V_DET,
640696,28649,ADJ,TO,V,DET,N,necessary,to,cut,a,block,ADJ_TO,TO_DET,DET_N,
640697,28649,TO,V,DET,N,TO,to,cut,a,block,to,TO_V,V_N,N_TO,
640698,28649,V,DET,N,TO,V,cut,a,block,to,fit,V_DET,DET_TO,TO_V,
640699,28649,DET,N,TO,V,.,a,block,to,fit,.,DET_N,N_V,V_.,
640700,28649,N,TO,V,.,end,block,to,fit,.,,N_TO,TO_.,._end,
640701,28649,TO,V,.,end,end,to,fit,.,,,TO_V,V_end,end_end,
641334,28690,start,start,DET,N,VN,,,The,shelter,illustrated,start_start,start_N,N_VN,
641335,28690,start,DET,N,VN,P,,The,shelter,illustrated,in,start_DET,DET_VN,VN_P,
641336,28690,DET,N,VN,P,N,The,shelter,illustrated,in,figure,DET_N,N_P,P_N,
641337,28690,N,VN,P,N,NUM,shelter,illustrated,in,figure,12,N_VN,VN_N,N_NUM,
641338,28690,VN,P,N,NUM,V,illustrated,in,figure,12,is,VN_P,P_NUM,NUM_V,
641339,28690,P,N,NUM,V,VN,in,figure,12,is,based,P_N,N_V,V_VN,
641340,28690,N,NUM,V,VN,P,figure,12,is,based,on,N_NUM,NUM_VN,VN_P,
641341,28690,NUM,V,VN,P,DET,12,is,based,on,such,NUM_V,V_P,P_DET,
641342,28690,V,VN,P,DET,DET,is,based,on,such,a,V_VN,VN_DET,DET_DET,
641343,28690,VN,P,DET,DET,N,based,on,such,a,room,VN_P,P_DET,DET_N,
641344,28690,P,DET,DET,N,VN,on,such,a,room,built,P_DET,DET_N,N_VN,
641345,28690,DET,DET,N,VN,P,such,a,room,built,in,DET_DET,DET_VN,VN_P,
641346,28690,DET,N,VN,P,DET,a,room,built,in,a,DET_N,N_P,P_DET,
641347,28690,N,VN,P,DET,ADJ,room,built,in,a,new,N_VN,VN_DET,DET_ADJ,
641348,28690,VN,P,DET,ADJ,N,built,in,a,new,home,VN_P,P_ADJ,ADJ_N,
641349,28690,P,DET,ADJ,N,P,in,a,new,home,in,P_DET,DET_N,N_P,
641350,28690,DET,ADJ,N,P,DET,a,new,home,in,the,DET_ADJ,ADJ_P,P_DET,
641351,28690,ADJ,N,P,DET,NP,new,home,in,the,Washington,ADJ_N,N_DET,DET_NP,
641352,28690,N,P,DET,NP,",",home,in,the,Washington,",",N_P,P_NP,"NP_,",
641353,28690,P,DET,NP,",",NP,in,the,Washington,",",D.C.,P_DET,"DET_,",",_NP",
641354,28690,DET,NP,",",NP,N,the,Washington,",",D.C.,area,DET_NP,NP_NP,NP_N,
641355,28690,NP,",",NP,N,P,Washington,",",D.C.,area,in,"NP_,",",_N",N_P,
641356,28690,",",NP,N,P,DET,",",D.C.,area,in,the,",_NP",NP_P,P_DET,
641357,28690,NP,N,P,DET,N,D.C.,area,in,the,Spring,NP_N,N_DET,DET_N,
641358,28690,N,P,DET,N,P,area,in,the,Spring,of,N_P,P_N,N_P,
641359,28690,P,DET,N,P,NUM,in,the,Spring,of,1959,P_DET,DET_P,P_NUM,
641360,28690,DET,N,P,NUM,.,the,Spring,of,1959,.,DET_N,N_NUM,NUM_.,
641361,28690,N,P,NUM,.,end,Spring,of,1959,.,,N_P,P_.,._end,
641362,28690,P,NUM,.,end,end,of,1959,.,,,P_NUM,NUM_end,end_end,
642026,28743,start,start,PRO,MOD,V,,,They,should,provide,start_start,start_MOD,MOD_V,
642027,28743,start,PRO,MOD,V,P,,They,should,provide,for,start_PRO,PRO_V,V_P,
642028,28743,PRO,MOD,V,P,ADJ,They,should,provide,for,simple,PRO_MOD,MOD_P,P_ADJ,
642029,28743,MOD,V,P,ADJ,N,should,provide,for,simple,recreation,MOD_V,V_ADJ,ADJ_N,
642030,28743,V,P,ADJ,N,.,provide,for,simple,recreation,.,V_P,P_N,N_.,
642031,28743,P,ADJ,N,.,end,for,simple,recreation,.,,P_ADJ,ADJ_.,._end,
642032,28743,ADJ,N,.,end,end,simple,recreation,.,,,ADJ_N,N_end,end_end,
643540,28811,start,start,DET,",",ADV,,,This,",",however,start_start,"start_,",",_ADV",
643541,28811,start,DET,",",ADV,",",,This,",",however,",",start_DET,DET_ADV,"ADV_,",
643542,28811,DET,",",ADV,",",V,This,",",however,",",did,"DET_,",",_,",",_V",
643543,28811,",",ADV,",",V,*,",",however,",",did,not,",_ADV",ADV_V,V_*,
643544,28811,ADV,",",V,*,V,however,",",did,not,bar,"ADV_,",",_*",*_V,
643545,28811,",",V,*,V,VG,",",did,not,bar,finding,",_V",V_V,V_VG,
643546,28811,V,*,V,VG,CNJ,did,not,bar,finding,that,V_*,*_VG,VG_CNJ,
643547,28811,*,V,VG,CNJ,NP,not,bar,finding,that,Du,*_V,V_CNJ,CNJ_NP,
643548,28811,V,VG,CNJ,NP,NP,bar,finding,that,Du,Pont,V_VG,VG_NP,NP_NP,
643549,28811,VG,CNJ,NP,NP,V,finding,that,Du,Pont,had,VG_CNJ,CNJ_NP,NP_V,
643550,28811,CNJ,NP,NP,V,VN,that,Du,Pont,had,become,CNJ_NP,NP_V,V_VN,
643551,28811,NP,NP,V,VN,ADJ,Du,Pont,had,become,pre-eminent,NP_NP,NP_VN,VN_ADJ,
643552,28811,NP,V,VN,ADJ,CNJ,Pont,had,become,pre-eminent,as,NP_V,V_ADJ,ADJ_CNJ,
643553,28811,V,VN,ADJ,CNJ,DET,had,become,pre-eminent,as,a,V_VN,VN_CNJ,CNJ_DET,
643554,28811,VN,ADJ,CNJ,DET,N,become,pre-eminent,as,a,supplier,VN_ADJ,ADJ_DET,DET_N,
643555,28811,ADJ,CNJ,DET,N,P,pre-eminent,as,a,supplier,of,ADJ_CNJ,CNJ_N,N_P,
643556,28811,CNJ,DET,N,P,ADJ,as,a,supplier,of,automotive,CNJ_DET,DET_P,P_ADJ,
643557,28811,DET,N,P,ADJ,N,a,supplier,of,automotive,fabrics,DET_N,N_ADJ,ADJ_N,
643558,28811,N,P,ADJ,N,CNJ,supplier,of,automotive,fabrics,and,N_P,P_N,N_CNJ,
643559,28811,P,ADJ,N,CNJ,N,of,automotive,fabrics,and,finishes,P_ADJ,ADJ_CNJ,CNJ_N,
643560,28811,ADJ,N,CNJ,N,P,automotive,fabrics,and,finishes,to,ADJ_N,N_N,N_P,
643561,28811,N,CNJ,N,P,N,fabrics,and,finishes,to,General,N_CNJ,CNJ_P,P_N,
643562,28811,CNJ,N,P,N,N,and,finishes,to,General,Motors,CNJ_N,N_N,N_N,
643563,28811,N,P,N,N,.,finishes,to,General,Motors,;,N_P,P_N,N_.,
643564,28811,P,N,N,.,.,to,General,Motors,;,;,P_N,N_.,._.,
643565,28811,N,N,.,.,end,General,Motors,;,;,,N_N,N_.,._end,
643566,28811,N,.,.,end,end,Motors,;,;,,,N_.,._end,end_end,
646776,28933,start,start,DET,PRO,V,,,This,he,did,start_start,start_PRO,PRO_V,
646777,28933,start,DET,PRO,V,.,,This,he,did,.,start_DET,DET_V,V_.,
646778,28933,DET,PRO,V,.,end,This,he,did,.,,DET_PRO,PRO_.,._end,
646779,28933,PRO,V,.,end,end,he,did,.,,,PRO_V,V_end,end_end,
648150,28992,start,start,PRO,V,TO,,,We,want,to,start_start,start_V,V_TO,
648151,28992,start,PRO,V,TO,V,,We,want,to,make,start_PRO,PRO_TO,TO_V,
648152,28992,PRO,V,TO,V,ADJ,We,want,to,make,sure,PRO_V,V_V,V_ADJ,
648153,28992,V,TO,V,ADJ,CNJ,want,to,make,sure,that,V_TO,TO_ADJ,ADJ_CNJ,
648154,28992,TO,V,ADJ,CNJ,PRO,to,make,sure,that,our,TO_V,V_CNJ,CNJ_PRO,
648155,28992,V,ADJ,CNJ,PRO,ADJ,make,sure,that,our,junior,V_ADJ,ADJ_PRO,PRO_ADJ,
648156,28992,ADJ,CNJ,PRO,ADJ,N,sure,that,our,junior,colleagues,ADJ_CNJ,CNJ_ADJ,ADJ_N,
648157,28992,CNJ,PRO,ADJ,N,V,that,our,junior,colleagues,realize,CNJ_PRO,PRO_N,N_V,
648158,28992,PRO,ADJ,N,V,CNJ,our,junior,colleagues,realize,that,PRO_ADJ,ADJ_V,V_CNJ,
648159,28992,ADJ,N,V,CNJ,N,junior,colleagues,realize,that,ideas,ADJ_N,N_CNJ,CNJ_N,
648160,28992,N,V,CNJ,N,V,colleagues,realize,that,ideas,are,N_V,V_N,N_V,
648161,28992,V,CNJ,N,V,ADJ,realize,that,ideas,are,welcome,V_CNJ,CNJ_V,V_ADJ,
648162,28992,CNJ,N,V,ADJ,",",that,ideas,are,welcome,",",CNJ_N,N_ADJ,"ADJ_,",
648163,28992,N,V,ADJ,",",CNJ,ideas,are,welcome,",",that,N_V,"V_,",",_CNJ",
648164,28992,V,ADJ,",",CNJ,N,are,welcome,",",that,initiative,V_ADJ,ADJ_CNJ,CNJ_N,
648165,28992,ADJ,",",CNJ,N,VBZ,welcome,",",that,initiative,goes,"ADJ_,",",_N",N_VBZ,
648166,28992,",",CNJ,N,VBZ,DET,",",that,initiative,goes,right,",_CNJ",CNJ_VBZ,VBZ_DET,
648167,28992,CNJ,N,VBZ,DET,ADV,that,initiative,goes,right,down,CNJ_N,N_DET,DET_ADV,
648168,28992,N,VBZ,DET,ADV,P,initiative,goes,right,down,to,N_VBZ,VBZ_ADV,ADV_P,
648169,28992,VBZ,DET,ADV,P,DET,goes,right,down,to,the,VBZ_DET,DET_P,P_DET,
648170,28992,DET,ADV,P,DET,N,right,down,to,the,bottom,DET_ADV,ADV_DET,DET_N,
648171,28992,ADV,P,DET,N,CNJ,down,to,the,bottom,and,ADV_P,P_N,N_CNJ,
648172,28992,P,DET,N,CNJ,VBZ,to,the,bottom,and,goes,P_DET,DET_CNJ,CNJ_VBZ,
648173,28992,DET,N,CNJ,VBZ,DET,the,bottom,and,goes,all,DET_N,N_VBZ,VBZ_DET,
648174,28992,N,CNJ,VBZ,DET,DET,bottom,and,goes,all,the,N_CNJ,CNJ_DET,DET_DET,
648175,28992,CNJ,VBZ,DET,DET,N,and,goes,all,the,way,CNJ_VBZ,VBZ_DET,DET_N,
648176,28992,VBZ,DET,DET,N,P,goes,all,the,way,to,VBZ_DET,DET_N,N_P,
648177,28992,DET,DET,N,P,DET,all,the,way,to,the,DET_DET,DET_P,P_DET,
648178,28992,DET,N,P,DET,N,the,way,to,the,top,DET_N,N_DET,DET_N,
648179,28992,N,P,DET,N,.,way,to,the,top,.,N_P,P_N,N_.,
648180,28992,P,DET,N,.,end,to,the,top,.,,P_DET,DET_.,._end,
648181,28992,DET,N,.,end,end,the,top,.,,,DET_N,N_end,end_end,
648182,28993,start,start,PRO,V,DET,,,I,hope,no,start_start,start_V,V_DET,
648183,28993,start,PRO,V,DET,PRO,,I,hope,no,one,start_PRO,PRO_DET,DET_PRO,
648184,28993,PRO,V,DET,PRO,VBZ,I,hope,no,one,expects,PRO_V,V_PRO,PRO_VBZ,
648185,28993,V,DET,PRO,VBZ,CNJ,hope,no,one,expects,that,V_DET,DET_VBZ,VBZ_CNJ,
648186,28993,DET,PRO,VBZ,CNJ,DET,no,one,expects,that,only,DET_PRO,PRO_CNJ,CNJ_DET,
648187,28993,PRO,VBZ,CNJ,DET,ADJ,one,expects,that,only,Presidential,PRO_VBZ,VBZ_DET,DET_ADJ,
648188,28993,VBZ,CNJ,DET,ADJ,N,expects,that,only,Presidential,appointees,VBZ_CNJ,CNJ_ADJ,ADJ_N,
648189,28993,CNJ,DET,ADJ,N,V,that,only,Presidential,appointees,are,CNJ_DET,DET_N,N_V,
648190,28993,DET,ADJ,N,V,VN,only,Presidential,appointees,are,looked,DET_ADJ,ADJ_V,V_VN,
648191,28993,ADJ,N,V,VN,ADV,Presidential,appointees,are,looked,upon,ADJ_N,N_VN,VN_ADV,
648192,28993,N,V,VN,ADV,CNJ,appointees,are,looked,upon,as,N_V,V_ADV,ADV_CNJ,
648193,28993,V,VN,ADV,CNJ,N,are,looked,upon,as,sources,V_VN,VN_CNJ,CNJ_N,
648194,28993,VN,ADV,CNJ,N,P,looked,upon,as,sources,of,VN_ADV,ADV_N,N_P,
648195,28993,ADV,CNJ,N,P,N,upon,as,sources,of,ideas,ADV_CNJ,CNJ_P,P_N,
648196,28993,CNJ,N,P,N,.,as,sources,of,ideas,.,CNJ_N,N_N,N_.,
648197,28993,N,P,N,.,end,sources,of,ideas,.,,N_P,P_.,._end,
648198,28993,P,N,.,end,end,of,ideas,.,,,P_N,N_end,end_end,
657331,29361,start,start,P,DET,N,,,In,the,event,start_start,start_DET,DET_N,
657332,29361,start,P,DET,N,CNJ,,In,the,event,that,start_P,P_N,N_CNJ,
657333,29361,P,DET,N,CNJ,N,In,the,event,that,agreement,P_DET,DET_CNJ,CNJ_N,
657334,29361,DET,N,CNJ,N,V,the,event,that,agreement,is,DET_N,N_N,N_V,
657335,29361,N,CNJ,N,V,*,event,that,agreement,is,not,N_CNJ,CNJ_V,V_*,
657336,29361,CNJ,N,V,*,VN,that,agreement,is,not,reached,CNJ_N,N_*,*_VN,
657337,29361,N,V,*,VN,P,agreement,is,not,reached,on,N_V,V_VN,VN_P,
657338,29361,V,*,VN,P,DET,is,not,reached,on,the,V_*,*_P,P_DET,
657339,29361,*,VN,P,DET,N,not,reached,on,the,use,*_VN,VN_DET,DET_N,
657340,29361,VN,P,DET,N,P,reached,on,the,use,of,VN_P,P_N,N_P,
657341,29361,P,DET,N,P,DET,on,the,use,of,the,P_DET,DET_P,P_DET,
657342,29361,DET,N,P,DET,N,the,use,of,the,rupees,DET_N,N_DET,DET_N,
657343,29361,N,P,DET,N,P,use,of,the,rupees,for,N_P,P_N,N_P,
657344,29361,P,DET,N,P,N,of,the,rupees,for,grant,P_DET,DET_P,P_N,
657345,29361,DET,N,P,N,CNJ,the,rupees,for,grant,or,DET_N,N_N,N_CNJ,
657346,29361,N,P,N,CNJ,N,rupees,for,grant,or,loan,N_P,P_CNJ,CNJ_N,
657347,29361,P,N,CNJ,N,N,for,grant,or,loan,purposes,P_N,N_N,N_N,
657348,29361,N,CNJ,N,N,P,grant,or,loan,purposes,within,N_CNJ,CNJ_N,N_P,
657349,29361,CNJ,N,N,P,NUM,or,loan,purposes,within,six,CNJ_N,N_P,P_NUM,
657350,29361,N,N,P,NUM,N,loan,purposes,within,six,years,N_N,N_NUM,NUM_N,
657351,29361,N,P,NUM,N,P,purposes,within,six,years,from,N_P,P_N,N_P,
657352,29361,P,NUM,N,P,DET,within,six,years,from,the,P_NUM,NUM_P,P_DET,
657353,29361,NUM,N,P,DET,N,six,years,from,the,date,NUM_N,N_DET,DET_N,
657354,29361,N,P,DET,N,P,years,from,the,date,of,N_P,P_N,N_P,
657355,29361,P,DET,N,P,DET,from,the,date,of,this,P_DET,DET_P,P_DET,
657356,29361,DET,N,P,DET,N,the,date,of,this,Agreement,DET_N,N_DET,DET_N,
657357,29361,N,P,DET,N,",",date,of,this,Agreement,",",N_P,P_N,"N_,",
657358,29361,P,DET,N,",",DET,of,this,Agreement,",",the,P_DET,"DET_,",",_DET",
657359,29361,DET,N,",",DET,N,this,Agreement,",",the,Government,DET_N,N_DET,DET_N,
657360,29361,N,",",DET,N,P,Agreement,",",the,Government,of,"N_,",",_N",N_P,
657361,29361,",",DET,N,P,DET,",",the,Government,of,the,",_DET",DET_P,P_DET,
657362,29361,DET,N,P,DET,VN,the,Government,of,the,United,DET_N,N_DET,DET_VN,
